Type,Frame,Fish1,Fish2
-1,4577,-1,-1
2,4578,11,13
2,4579,11,13
0,4587,-1,-1
-1,4587,-1,-1
0,4590,-1,-1
-1,4591,-1,-1
0,4601,-1,-1
-1,4610,-1,-1
0,4613,-1,-1
-1,4613,-1,-1
2,4614,16,5
2,4615,16,5
2,4616,16,5
2,4620,2,10
2,4621,2,5
2,4625,2,8
0,4629,-1,-1
-1,4629,-1,-1
2,4636,16,5
2,4639,16,5
2,4640,16,5
2,4642,16,10
0,4644,-1,-1
-1,4644,-1,-1
0,4646,-1,-1
-1,4646,-1,-1
2,4647,16,10
0,4648,-1,-1
-1,4648,-1,-1
2,4654,16,4
0,4657,-1,-1
-1,4658,-1,-1
0,4668,-1,-1
-1,4668,-1,-1
0,4713,-1,-1
-1,4713,-1,-1
0,4718,-1,-1
-1,4719,-1,-1
0,4721,-1,-1
-1,4721,-1,-1
2,4722,11,13
0,4724,-1,-1
-1,4724,-1,-1
2,4727,16,7
0,4728,-1,-1
-1,4729,-1,-1
2,4730,16,13
0,4734,-1,-1
-1,4735,-1,-1
0,4738,-1,-1
-1,4741,-1,-1
0,4743,-1,-1
-1,4743,-1,-1
2,4744,2,16
2,4745,2,16
0,4746,-1,-1
-1,4746,-1,-1
0,4748,-1,-1
-1,4748,-1,-1
0,4751,-1,-1
-1,4757,-1,-1
0,4759,-1,-1
-1,4761,-1,-1
0,4764,-1,-1
-1,4766,-1,-1
0,4768,-1,-1
-1,4768,-1,-1
0,4770,-1,-1
-1,4780,-1,-1
0,4782,-1,-1
-1,4786,-1,-1
2,4787,13,15
0,4788,-1,-1
-1,4809,-1,-1
0,4812,-1,-1
-1,4812,-1,-1
2,4814,0,15
2,4815,0,15
0,4816,-1,-1
-1,4816,-1,-1
0,4819,-1,-1
-1,4859,-1,-1
0,4863,-1,-1
-1,4863,-1,-1
0,4867,-1,-1
-1,4870,-1,-1
0,4872,-1,-1
-1,4872,-1,-1
2,4873,13,5
0,4875,-1,-1
-1,4876,-1,-1
2,4877,8,10
2,4879,8,10
0,4882,-1,-1
-1,4883,-1,-1
0,4886,-1,-1
-1,4886,-1,-1
0,4888,-1,-1
-1,4888,-1,-1
0,4893,-1,-1
-1,4895,-1,-1
0,4897,-1,-1
-1,4898,-1,-1
0,4900,-1,-1
-1,4901,-1,-1
0,4903,-1,-1
-1,4903,-1,-1
0,4914,-1,-1
-1,4920,-1,-1
0,4925,-1,-1
-1,4926,-1,-1
0,4930,-1,-1
-1,4930,-1,-1
0,4932,-1,-1
-1,4933,-1,-1
0,4943,-1,-1
-1,4951,-1,-1
0,4956,-1,-1
-1,4956,-1,-1
0,4959,-1,-1
-1,4960,-1,-1
0,4964,-1,-1
-1,4964,-1,-1
0,4966,-1,-1
-1,4966,-1,-1
0,4971,-1,-1
-1,4971,-1,-1
0,4974,-1,-1
-1,4975,-1,-1
0,4978,-1,-1
-1,4978,-1,-1
0,4980,-1,-1
-1,4982,-1,-1
2,4983,16,9
0,4984,-1,-1
-1,4984,-1,-1
0,4987,-1,-1
-1,4987,-1,-1
0,4999,-1,-1
-1,4999,-1,-1
0,5001,-1,-1
-1,5021,-1,-1
2,5025,4,3
0,5031,-1,-1
-1,5031,-1,-1
0,5033,-1,-1
-1,5041,-1,-1
2,5043,4,5
0,5044,-1,-1
-1,5044,-1,-1
0,5048,-1,-1
-1,5066,-1,-1
0,5068,-1,-1
-1,5068,-1,-1
2,5070,13,2
2,5073,13,2
0,5097,-1,-1
-1,5097,-1,-1
0,5105,-1,-1
-1,5105,-1,-1
0,5113,-1,-1
-1,5125,-1,-1
0,5133,-1,-1
-1,5134,-1,-1
0,5136,-1,-1
-1,5147,-1,-1
0,5153,-1,-1
-1,5178,-1,-1
0,5181,-1,-1
-1,5183,-1,-1
0,5186,-1,-1
-1,5186,-1,-1
0,5188,-1,-1
-1,5195,-1,-1
2,5196,10,6
0,5199,-1,-1
-1,5218,-1,-1
0,5220,-1,-1
-1,5262,-1,-1
0,5264,-1,-1
-1,5283,-1,-1
0,5285,-1,-1
-1,5292,-1,-1
1,5294,12,-1
0,5300,-1,-1
-1,5306,-1,-1
0,5309,-1,-1
-1,5375,-1,-1
0,5390,-1,-1
-1,5393,-1,-1
0,5395,-1,-1
-1,5395,-1,-1
0,5412,-1,-1
-1,5412,-1,-1
0,5430,-1,-1
-1,5434,-1,-1
0,5436,-1,-1
-1,5436,-1,-1
0,5438,-1,-1
-1,5439,-1,-1
0,5443,-1,-1
-1,5444,-1,-1
0,5448,-1,-1
-1,5448,-1,-1
0,5451,-1,-1
-1,5451,-1,-1
0,5453,-1,-1
-1,5461,-1,-1
0,5468,-1,-1
-1,5468,-1,-1
2,5470,9,15
2,5473,9,13
2,5475,9,13
2,5477,9,13
0,5484,-1,-1
-1,5484,-1,-1
0,5489,-1,-1
-1,5489,-1,-1
0,5496,-1,-1
-1,5496,-1,-1
2,5497,4,16
2,5498,4,16
2,5499,4,16
0,5541,-1,-1
-1,5541,-1,-1
2,5588,9,4
2,5590,9,6
2,5592,9,7
2,5593,9,6
2,5597,0,7
0,5606,-1,-1
-1,5607,-1,-1
0,5612,-1,-1
-1,5612,-1,-1
0,5626,-1,-1
-1,5626,-1,-1
0,5628,-1,-1
-1,5632,-1,-1
0,5634,-1,-1
-1,5637,-1,-1
0,5655,-1,-1
-1,5657,-1,-1
2,5658,14,8
0,5661,-1,-1
-1,5661,-1,-1
2,5662,14,5
0,5663,-1,-1
-1,5677,-1,-1
0,5683,-1,-1
-1,5694,-1,-1
0,5696,-1,-1
-1,5713,-1,-1
0,5715,-1,-1
-1,5722,-1,-1
2,5723,2,0
2,5724,2,0
0,5725,-1,-1
-1,5727,-1,-1
2,5728,9,8
2,5729,9,8
0,5733,-1,-1
-1,5740,-1,-1
0,5742,-1,-1
-1,5742,-1,-1
2,5743,5,2
0,5744,-1,-1
-1,5747,-1,-1
